block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
93,2025-10-20,2025-11-24,45.0,22.432178168598057,3.761303638566991,16.7631689740407,4.09428491608006,0.5459046554773413,0.6725671425356318,3.8403569447989354,3.8403569447989354,mean,poisson_nll,0.9999999999999999
94,2025-10-27,2025-12-01,50.0,42.45055130736349,2.150790873626002,7.859235172275256,2.8034327479494237,0.3364119297539308,0.2833360581218411,2.4269625882711643,2.4269625882711643,mean,poisson_nll,0.9999999999999999
95,2025-11-03,2025-12-08,53.0,36.359742566993845,2.7733762388343597,11.670767155933277,3.4162504527527364,0.38674533427389457,0.3592625229382399,2.7486708352963136,2.7486708352963136,mean,poisson_nll,0.9999999999999999
96,2025-11-10,2025-12-15,53.0,40.46377902548107,2.660557505507168,10.916797621601042,3.3040577509482247,0.37404427369225185,0.3404958462244882,2.680895903179873,2.680895903179873,mean,poisson_nll,0.9999999999999999
97,2025-11-17,2025-12-22,50.0,44.90044001854959,2.9713234350881943,12.6292750539812,3.553769133466776,0.4264522960160131,0.4009457324644275,2.7586754336609087,2.7586754336609087,mean,poisson_nll,0.9999999999999999
98,2025-11-24,2025-12-29,47.0,49.72451827588405,3.283786290612016,13.386125567602795,3.65870544969157,0.4670687808116898,0.42976724662918736,2.757894695198024,2.757894695198024,mean,poisson_nll,0.9999999999999999
99,2025-12-01,2026-01-05,40.0,66.54318012575982,4.423863354293303,25.62021347539404,5.061641381547496,0.7592462072321243,0.5898156587234242,3.3144778221803777,3.3144778221803777,mean,poisson_nll,0.9999999999999999
100,2025-12-08,2026-01-12,51.0,68.77719905137874,6.510915525528922,46.84787613195985,6.84455083493138,0.8052412746978093,0.6514876375660762,4.080520680742061,4.080520680742061,mean,poisson_nll,0.9999999999999999
101,2025-12-15,2026-01-19,60.0,54.45349453821467,5.491813530164545,43.0079485074047,6.558044564304568,0.6558044564304567,0.5296797334696878,3.828419228207363,3.828419228207363,mean,poisson_nll,0.9999999999999999
102,2025-12-22,2026-01-26,76.0,47.546519313795336,6.759153102068061,72.28448139464867,8.502028075385818,0.6712127427936171,0.5868961418717921,5.040925594714326,5.040925594714326,mean,poisson_nll,0.9999999999999999
103,2025-12-29,2026-02-02,86.0,39.91652006083837,7.680579989860272,99.93107053315508,9.996552932544052,0.6974339255263292,0.7235074668319719,6.797972104221896,6.797972104221896,mean,poisson_nll,0.9999999999999999
104,2026-01-05,2026-02-09,114.0,45.9661542326639,11.4571107996497,186.28902671416816,13.648773817239707,0.7183565166968265,0.859041187510918,9.652504213517947,9.652504213517947,mean,poisson_nll,0.9999999999999999
105,2026-01-12,2026-02-16,138.0,48.1099049772188,14.981682503796868,255.70764677938055,15.990861352015424,0.6952548413919749,1.0029353698950092,12.524096638516335,12.524096638516335,mean,poisson_nll,0.9999999999999999
106,2026-01-19,2026-02-23,130.0,147.86741936051925,6.885164922324204,69.00059126688667,8.306659452926109,0.3833842824427435,0.3688737965939509,3.9062128364476356,3.9062128364476356,mean,poisson_nll,0.9999999999999999
107,2026-01-26,2026-03-02,131.0,119.80135991520073,7.686595637797393,74.30213401686574,8.619868561461116,0.39480314021959306,0.36464756076520777,4.137566424043682,4.137566424043682,mean,poisson_nll,0.9999999999999999
108,2026-02-02,2026-03-09,117.0,154.2003536573362,12.099175767111424,183.33406916761376,13.540091180180942,0.6943636502656894,0.665527373077521,6.343733134386482,6.343733134386482,mean,poisson_nll,0.9999999999999999
109,2026-02-09,2026-03-16,116.0,110.16142920796516,10.043107965046774,146.2323952403632,12.09265873331267,0.6254823482747932,0.6158076825820025,6.239206436458092,6.239206436458092,mean,poisson_nll,0.9999999999999999
110,2026-02-16,2026-03-23,96.0,235.8427594792995,23.30712657988325,674.6342902442653,25.97372307244892,1.6233576920280575,1.0267241871355968,13.200788104782436,13.200788104782436,mean,poisson_nll,0.9999999999999999
111,2026-02-23,2026-03-30,92.0,216.27994872835117,20.71332478805853,465.20598722167824,21.568634338355274,1.406650065544909,0.9032482707797593,10.538107011868478,10.538107011868478,mean,poisson_nll,0.9999999999999999
112,2026-03-02,2026-04-06,104.0,126.13509544910167,4.405914875993968,28.594429625501792,5.347375957000012,0.30305055697806277,0.3496132722783655,3.215072372395367,3.215072372395367,mean,poisson_nll,1.0333333333333332
113,2026-03-09,2026-04-13,110.0,149.31063042450498,6.7558522051867,61.78440537116576,7.860305679244654,0.4133755733982667,0.4208970042632213,3.85657427558855,3.85657427558855,mean,poisson_nll,1.1166666666666667
114,2026-03-16,2026-04-20,118.0,80.58211732950323,7.202700231874293,67.5291770779924,8.217613831155148,0.4179367668421046,0.4360851026273215,4.441146950069671,4.441146950069671,mean,poisson_nll,1.2833333333333332
115,2026-03-23,2026-04-27,121.0,116.80310751538354,8.263694540323868,82.13321662802531,9.062737810839797,0.47161242899756456,0.4152363735232965,4.29412867032785,4.29412867032785,mean,poisson_nll,1.6166666666666667
116,2026-03-30,2026-05-04,129.0,117.05074718724572,7.425301925010709,59.87785835694836,7.738078466709184,0.3799256962612726,0.35529292017495767,3.8788972129649415,3.8788972129649415,mean,poisson_nll,2.45
