stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case,seasonal_amplitude,seasonal_peak_week
seasonal_optimization,46,3.329367934381632,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,12.318027065939024
seasonal_optimization,18,3.3294188540799277,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,12.318027065939024
seasonal_optimization,33,3.3305571918245964,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5793348877508202,13.52518445017911
seasonal_optimization,60,3.330558351101052,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5793348877508201,13.526567927933261
initial_state_optimization,28,3.3306405685011335,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.7095696114939094,0.443489892244574,0.6,13.433982740528194
seasonal_optimization,47,3.3332746413277037,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,11.874764536064843
seasonal_optimization,19,3.3333342056788346,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,11.873694956086243
seasonal_optimization,15,3.3335331271880277,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,14.977914317754207
seasonal_optimization,14,3.3336181048504208,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5992882552262147,14.977914317754207
seasonal_optimization,13,3.3337304352945436,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5988483727647002,14.977914317754207
seasonal_optimization,12,3.333912651539972,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5981366279909148,14.977914317754207
seasonal_optimization,32,3.3342002873456416,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5665631459994952,13.581550206575473
seasonal_optimization,59,3.3342021385805163,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5665631459994952,13.582933684329625
seasonal_optimization,11,3.3342086923334144,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.596985000755615,14.977914317754207
seasonal_optimization,10,3.334690859960694,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.59512162874653,14.977914317754207
seasonal_optimization,9,3.33547930209098,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5921066295021451,14.977914317754207
seasonal_optimization,8,3.3367766856745003,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5872282582486751,14.977914317754207
seasonal_optimization,7,3.338932528528744,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5793348877508202,14.977914317754207
seasonal_optimization,31,3.340575756698647,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5458980337503154,13.672751916226387
seasonal_optimization,58,3.340578670470599,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5458980337503154,13.674135393980539
seasonal_optimization,6,3.3425687345748893,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5665631459994952,14.977914317754207
seasonal_optimization,5,3.3488384510355984,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5458980337503154,14.977914317754207
